customer_id,recency,frequency,monetary,R_score,F_score,M_score,segment,primary_country,total_transactions,unique_invoices,unique_products,first_purchase,last_purchase,customer_lifespan_days
15527,18,23,5554.04,5,5,5,Champions,UNITED KINGDOM,328,23,225,2009-12-15 17:31:00,2011-11-21 12:17:00,705
15528,253,1,229.33,2,1,1,Lost,UNITED KINGDOM,26,1,26,2011-03-30 16:14:00,2011-03-30 16:14:00,0
15529,22,12,4781.11,4,5,5,Champions,UNITED KINGDOM,784,12,450,2010-11-10 14:26:00,2011-11-17 11:29:00,371
15530,21,5,1808.68,4,4,4,Champions,UNITED KINGDOM,142,5,111,2010-07-15 11:10:00,2011-11-18 12:25:00,491
15531,7,2,1972.39,5,2,4,Big Spenders,UNITED KINGDOM,219,2,196,2011-11-09 17:47:00,2011-12-01 18:43:00,22
15532,24,10,3717.2,4,5,5,Champions,UNITED KINGDOM,614,10,416,2010-06-08 14:52:00,2011-11-14 14:51:00,523
15533,18,3,807.57,5,3,3,Loyal Customers,UNITED KINGDOM,83,3,73,2011-09-11 15:41:00,2011-11-20 15:35:00,69
15534,725,1,162.25,1,1,1,Lost,UNITED KINGDOM,8,1,8,2009-12-14 12:48:00,2009-12-14 12:48:00,0
15535,172,6,1044.37,3,4,3,Loyal Customers,UNITED KINGDOM,130,6,88,2010-09-16 20:04:00,2011-06-19 16:02:00,275
15536,408,1,259.09,2,1,1,Lost,UNITED KINGDOM,16,1,16,2010-10-26 16:31:00,2010-10-26 16:31:00,0
15537,162,1,110.92,3,1,1,Potential Loyalists,UNITED KINGDOM,24,1,24,2011-06-29 13:10:00,2011-06-29 13:10:00,0
15538,537,6,3358.4,1,4,5,At Risk,UNITED KINGDOM,14,6,3,2010-02-14 12:38:00,2010-06-20 10:49:00,125
15539,6,1,538.46,5,1,2,Potential Loyalists,UNITED KINGDOM,41,1,41,2011-12-02 13:36:00,2011-12-02 13:36:00,0
15540,10,2,460.68,5,2,2,Potential Loyalists,UNITED KINGDOM,31,2,31,2010-11-29 11:10:00,2011-11-28 13:51:00,364
15541,113,1,85.13,3,1,1,Potential Loyalists,UNITED KINGDOM,29,1,29,2011-08-17 14:58:00,2011-08-17 14:58:00,0
15542,511,3,855.71,1,3,3,At Risk,UNITED KINGDOM,226,3,212,2009-12-02 11:53:00,2010-07-15 13:32:00,225
15543,287,2,242.26,2,2,1,At Risk,UNITED KINGDOM,56,2,50,2010-09-06 11:28:00,2011-02-24 15:26:00,171
15544,8,20,7807.89,5,5,5,Champions,UNITED KINGDOM,531,20,175,2010-01-28 14:39:00,2011-11-30 16:43:00,671
15545,53,2,288.97,4,2,2,Potential Loyalists,UNITED KINGDOM,80,2,78,2010-12-03 17:28:00,2011-10-16 13:24:00,316
15546,606,2,1079.1,1,2,3,At Risk,UNITED KINGDOM,12,2,6,2010-04-12 11:45:00,2010-04-12 11:51:00,0
15547,6,26,10002.65,5,5,5,Champions,UNITED KINGDOM,1329,26,651,2009-12-06 13:40:00,2011-12-02 12:52:00,725
15548,595,1,158.09,1,1,1,Lost,UNITED KINGDOM,23,1,23,2010-04-23 12:20:00,2010-04-23 12:20:00,0
15549,76,8,2330.41,3,4,4,Big Spenders,UNITED KINGDOM,160,8,138,2010-01-11 13:16:00,2011-09-23 16:22:00,620
15550,3,12,2211.05,5,5,4,Champions,UNITED KINGDOM,235,12,166,2009-12-03 15:15:00,2011-12-05 15:38:00,732
15551,36,7,1679.81,4,4,4,Champions,UNITED KINGDOM,143,7,117,2010-06-07 15:05:00,2011-11-03 12:37:00,513
15552,216,2,252.52,2,2,1,At Risk,UNITED KINGDOM,30,2,29,2010-03-26 16:17:00,2011-05-06 14:47:00,405
15553,59,1,428.93,3,1,2,Potential Loyalists,UNITED KINGDOM,55,1,51,2011-10-10 14:02:00,2011-10-10 14:02:00,0
15554,277,1,217.2,2,1,1,Lost,UNITED KINGDOM,14,1,14,2011-03-07 09:00:00,2011-03-07 09:00:00,0
15555,11,36,11233.78,5,5,5,Champions,UNITED KINGDOM,1587,36,666,2009-12-06 11:58:00,2011-11-27 16:19:00,721
15556,23,1,279.77,4,1,1,Potential Loyalists,UNITED KINGDOM,31,1,31,2011-11-15 16:08:00,2011-11-15 16:08:00,0
15557,28,1,468.91,4,1,2,Potential Loyalists,UNITED KINGDOM,19,1,16,2011-11-11 12:46:00,2011-11-11 12:46:00,0
15558,638,1,202.68,1,1,1,Lost,UNITED KINGDOM,23,1,23,2010-03-10 15:25:00,2010-03-10 15:25:00,0
15559,567,1,1109.4,1,1,3,Lost,UNITED KINGDOM,62,1,62,2010-05-20 14:06:00,2010-05-20 14:06:00,0
15560,397,2,153.52,2,2,1,At Risk,UNITED KINGDOM,10,2,10,2010-11-07 10:14:00,2010-11-07 10:15:00,0
15561,11,8,1934.39,5,4,4,Champions,UNITED KINGDOM,92,8,65,2010-02-14 12:22:00,2011-11-28 11:07:00,651
15562,351,3,671.43,2,3,3,At Risk,UNITED KINGDOM,33,3,32,2009-12-13 15:17:00,2010-12-23 09:55:00,374
15563,21,6,2820.46,4,4,4,Champions,UNITED KINGDOM,255,6,178,2010-01-28 11:36:00,2011-11-17 12:59:00,658
15564,462,2,70.74,1,2,1,At Risk,UNITED KINGDOM,4,2,4,2010-02-01 15:58:00,2010-09-02 15:52:00,212
15565,49,2,173.16,4,2,1,Potential Loyalists,UNITED KINGDOM,8,2,8,2011-09-30 10:44:00,2011-10-20 14:33:00,20
15566,392,2,227.87,2,2,1,At Risk,UNITED KINGDOM,12,2,9,2009-12-15 14:53:00,2010-11-12 12:11:00,331
15567,18,1,186.01,5,1,1,Potential Loyalists,UNITED KINGDOM,7,1,7,2011-11-21 10:48:00,2011-11-21 10:48:00,0
15568,2,3,758.29,5,3,3,Loyal Customers,UNITED KINGDOM,53,3,27,2011-09-27 14:37:00,2011-12-07 11:27:00,70
15569,103,10,3583.45,3,5,5,Big Spenders,UNITED KINGDOM,140,10,123,2010-02-28 10:55:00,2011-08-28 10:15:00,545
15570,6,25,8736.49,5,5,5,Champions,UNITED KINGDOM,730,25,442,2010-03-28 14:04:00,2011-12-02 14:47:00,614
15571,11,14,3892.35,5,5,5,Champions,UNITED KINGDOM,600,14,442,2009-12-06 12:10:00,2011-11-28 10:02:00,721
15572,4,10,3965.2,5,5,5,Champions,UNITED KINGDOM,343,10,259,2010-04-14 14:38:00,2011-12-05 10:09:00,599
15573,31,5,1180.47,4,4,3,Champions,UNITED KINGDOM,210,5,180,2009-12-10 14:19:00,2011-11-08 11:38:00,697
15574,177,6,1101.44,3,4,3,Loyal Customers,UNITED KINGDOM,230,6,191,2010-09-01 14:37:00,2011-06-15 12:01:00,286
15575,619,1,30.1,1,1,1,Lost,UNITED KINGDOM,3,1,3,2010-03-30 12:50:00,2010-03-30 12:50:00,0
15576,37,1,921.37,4,1,3,Potential Loyalists,UNITED KINGDOM,43,1,43,2011-11-02 12:03:00,2011-11-02 12:03:00,0
15577,150,5,396.03,3,4,2,Loyal Customers,UNITED KINGDOM,59,5,58,2009-12-13 16:17:00,2011-07-11 17:03:00,575
15578,161,1,127.1,3,1,1,Potential Loyalists,UNITED KINGDOM,13,1,13,2011-06-30 13:03:00,2011-06-30 13:03:00,0
15579,68,5,1250.63,3,4,4,Big Spenders,UNITED KINGDOM,161,5,140,2010-10-03 14:37:00,2011-10-02 12:45:00,363
15580,376,8,1375.39,2,4,4,At Risk,UNITED KINGDOM,225,8,150,2010-02-07 11:21:00,2010-11-28 11:00:00,293
15581,155,34,4505.16,3,5,5,Big Spenders,UNITED KINGDOM,679,34,541,2009-12-02 12:19:00,2011-07-06 14:04:00,581
15582,24,3,682.91,4,3,3,Loyal Customers,UNITED KINGDOM,44,3,39,2011-05-03 13:36:00,2011-11-15 09:55:00,195
15583,375,1,95.96,2,1,1,Lost,UNITED KINGDOM,39,1,37,2010-11-28 15:04:00,2010-11-28 15:04:00,0
15584,23,6,1268.2,4,4,4,Champions,UNITED KINGDOM,220,6,174,2010-02-07 12:16:00,2011-11-16 10:55:00,646
15585,176,1,455.3,3,1,2,Potential Loyalists,UNITED KINGDOM,31,1,31,2011-06-16 08:38:00,2011-06-16 08:38:00,0
15586,592,3,1139.1,1,3,3,At Risk,UNITED KINGDOM,38,3,30,2010-01-08 10:02:00,2010-04-26 11:00:00,108
15587,49,7,1522.08,4,4,4,Champions,UNITED KINGDOM,14,7,3,2010-08-05 08:44:00,2011-10-20 13:37:00,441
15588,677,1,579.6,1,1,2,Lost,UNITED KINGDOM,4,1,4,2010-01-31 12:19:00,2010-01-31 12:19:00,0
15589,255,3,478.53,2,3,2,At Risk,UNITED KINGDOM,29,3,28,2011-02-02 10:46:00,2011-03-29 09:54:00,54
15590,381,5,1496.6,2,4,4,At Risk,UNITED KINGDOM,87,5,75,2010-04-12 10:09:00,2010-11-22 14:49:00,224
15591,582,3,217.9,1,3,1,At Risk,UNITED KINGDOM,7,3,6,2010-02-04 09:20:00,2010-05-06 09:23:00,91
15592,46,1,388.58,4,1,2,Potential Loyalists,UNITED KINGDOM,24,1,24,2011-10-24 08:59:00,2011-10-24 08:59:00,0
15593,70,1,199.8,3,1,1,Potential Loyalists,UNITED KINGDOM,5,1,5,2011-09-30 11:46:00,2011-09-30 11:46:00,0
15594,15,5,1771.78,5,4,4,Champions,UNITED KINGDOM,103,5,85,2011-04-19 10:08:00,2011-11-24 08:53:00,218
15595,487,1,357.6,1,1,2,Lost,UNITED KINGDOM,4,1,4,2010-08-09 12:27:00,2010-08-09 12:27:00,0
15596,100,9,2727.72,3,5,4,Big Spenders,UNITED KINGDOM,155,9,82,2010-07-28 11:46:00,2011-08-31 10:55:00,398
15597,34,2,563.37,4,2,2,Potential Loyalists,UNITED KINGDOM,37,2,35,2010-05-13 13:10:00,2011-11-04 13:26:00,540
15598,52,2,548.02,4,2,2,Potential Loyalists,UNITED KINGDOM,36,2,32,2010-10-08 09:20:00,2011-10-17 16:04:00,374
15599,26,3,1250.06,4,3,4,Big Spenders,UNITED KINGDOM,83,3,77,2010-09-20 10:15:00,2011-11-13 11:44:00,419
15600,427,4,1199.31,1,3,3,At Risk,UNITED KINGDOM,71,4,55,2010-04-25 11:50:00,2010-10-07 14:30:00,165
15601,10,30,14191.74,5,5,5,Champions,UNITED KINGDOM,824,30,310,2009-12-01 14:53:00,2011-11-28 15:15:00,727
15602,7,16,3137.96,5,5,5,Champions,UNITED KINGDOM,125,16,62,2009-12-02 09:35:00,2011-12-01 14:14:00,729
15603,78,2,88.48,3,2,1,Potential Loyalists,UNITED KINGDOM,4,2,4,2010-03-01 16:02:00,2011-09-22 10:04:00,569
15604,51,1,216.39,4,1,1,Potential Loyalists,UNITED KINGDOM,17,1,17,2011-10-18 14:47:00,2011-10-18 14:47:00,0
15605,35,9,1741.95,4,5,4,Champions,UNITED KINGDOM,99,9,80,2010-01-14 14:03:00,2011-11-03 14:17:00,658
15606,60,17,5230.99,3,5,5,Big Spenders,UNITED KINGDOM,145,17,84,2010-03-02 14:48:00,2011-10-09 15:47:00,586
15607,336,9,1708.97,2,5,4,At Risk,UNITED KINGDOM,109,9,95,2010-01-08 12:16:00,2011-01-07 12:44:00,364
15608,27,5,1785.98,4,4,4,Champions,UNITED KINGDOM,105,5,93,2010-10-20 10:10:00,2011-11-11 13:20:00,387
15609,183,1,298.48,3,1,2,Potential Loyalists,UNITED KINGDOM,16,1,16,2011-06-08 13:00:00,2011-06-08 13:00:00,0
15610,51,1,112.46,4,1,1,Potential Loyalists,UNITED KINGDOM,6,1,6,2011-10-19 10:36:00,2011-10-19 10:36:00,0
15611,9,24,2976.28,5,5,5,Champions,UNITED KINGDOM,92,24,42,2010-01-25 14:50:00,2011-11-30 12:36:00,673
15612,35,2,195.15,4,2,1,Potential Loyalists,UNITED KINGDOM,6,2,4,2011-10-09 12:49:00,2011-11-03 14:52:00,25
15613,609,1,433.72,1,1,2,Lost,UNITED KINGDOM,27,1,27,2010-04-08 12:51:00,2010-04-08 12:51:00,0
15614,437,4,3147.36,1,3,5,At Risk,UNITED KINGDOM,81,4,73,2010-03-23 11:13:00,2010-09-28 10:46:00,188
15615,9,47,21373.97,5,5,5,Champions,UNITED KINGDOM,901,47,292,2009-12-02 15:28:00,2011-11-29 14:42:00,726
15616,437,1,317.11,1,1,2,Lost,UNITED KINGDOM,13,1,13,2010-09-27 13:10:00,2010-09-27 13:10:00,0
15617,395,3,828.55,2,3,3,At Risk,UNITED KINGDOM,42,3,41,2010-07-20 13:16:00,2010-11-08 16:07:00,111
15618,32,4,776.85,4,3,3,Loyal Customers,UNITED KINGDOM,45,4,39,2011-07-26 10:13:00,2011-11-07 08:34:00,103
15619,10,1,336.4,5,1,2,Potential Loyalists,UNITED KINGDOM,3,1,3,2011-11-29 08:14:00,2011-11-29 08:14:00,0
15620,56,4,1942.36,4,3,4,Big Spenders,UNITED KINGDOM,129,4,114,2010-10-26 11:32:00,2011-10-14 12:41:00,353
15621,3,4,1293.03,5,3,4,Big Spenders,UNITED KINGDOM,16,4,11,2011-11-18 11:49:00,2011-12-05 14:01:00,17
15622,42,17,7852.61,4,5,5,Champions,UNITED KINGDOM,426,17,331,2010-03-04 10:29:00,2011-10-27 16:44:00,602
15623,140,8,2437.05,3,4,4,Big Spenders,UNITED KINGDOM,108,8,91,2009-12-10 14:46:00,2011-07-21 17:26:00,588
15624,116,4,588.13,3,3,2,Loyal Customers,UNITED KINGDOM,34,4,26,2011-03-28 13:32:00,2011-08-15 11:38:00,139
15625,103,9,3236.4,3,5,5,Big Spenders,UNITED KINGDOM,171,9,106,2010-06-15 15:23:00,2011-08-28 10:21:00,438
15626,74,3,1067.52,3,3,3,Loyal Customers,UNITED KINGDOM,80,3,73,2010-10-14 17:16:00,2011-09-26 10:03:00,346
15627,456,2,566.9,1,2,2,At Risk,UNITED KINGDOM,24,2,23,2010-07-05 11:56:00,2010-09-08 14:14:00,65
15628,4,17,5333.08,5,5,5,Champions,UNITED KINGDOM,299,17,136,2009-12-13 13:39:00,2011-12-05 10:24:00,721
15629,449,4,2240.9,1,3,4,At Risk,UNITED KINGDOM,77,4,39,2010-06-25 11:39:00,2010-09-15 13:46:00,82
15630,44,3,1481.4,4,3,4,Big Spenders,UNITED KINGDOM,80,3,76,2010-03-05 14:30:00,2011-10-25 15:36:00,599
15631,641,1,596.67,1,1,2,Lost,UNITED KINGDOM,39,1,39,2010-03-07 14:52:00,2010-03-07 14:52:00,0
15632,15,8,3285.31,5,4,5,Champions,UNITED KINGDOM,167,8,107,2011-03-10 08:29:00,2011-11-24 09:51:00,259
15633,508,13,4335.96,1,5,5,At Risk,UNITED KINGDOM,176,13,77,2009-12-08 17:51:00,2010-07-18 13:54:00,221
15634,16,2,554.65,5,2,2,Potential Loyalists,UNITED KINGDOM,34,2,34,2010-11-21 15:30:00,2011-11-22 16:28:00,366
15635,395,1,100.35,2,1,1,Lost,UNITED KINGDOM,2,1,2,2010-11-09 08:58:00,2010-11-09 08:58:00,0
15636,89,4,1444.58,3,3,4,Big Spenders,UNITED KINGDOM,57,4,39,2010-05-19 11:37:00,2011-09-11 11:17:00,479
15637,52,5,797.59,4,4,3,Champions,UNITED KINGDOM,41,5,37,2009-12-15 17:54:00,2011-10-18 08:28:00,671
15638,378,6,2265.2,2,4,4,At Risk,UNITED KINGDOM,25,6,20,2010-04-08 14:37:00,2010-11-26 11:52:00,231
15639,133,3,1065.08,3,3,3,Loyal Customers,UNITED KINGDOM,69,3,61,2010-04-13 13:11:00,2011-07-28 14:30:00,471
15640,3,29,23459.51,5,5,5,Champions,UNITED KINGDOM,747,29,302,2009-12-14 16:36:00,2011-12-05 14:35:00,720
15641,104,12,5345.55,3,5,5,Big Spenders,UNITED KINGDOM,311,12,249,2009-12-06 15:31:00,2011-08-26 14:04:00,627
15642,729,1,105.78,1,1,1,Lost,UNITED KINGDOM,6,1,6,2009-12-10 11:51:00,2009-12-10 11:51:00,0
15643,191,3,664.0,2,3,3,At Risk,UNITED KINGDOM,33,3,31,2011-03-02 14:34:00,2011-06-01 07:38:00,90
15644,165,4,803.54,3,3,3,Loyal Customers,UNITED KINGDOM,232,4,166,2011-03-23 15:37:00,2011-06-26 14:54:00,94
15645,18,3,1054.75,5,3,3,Loyal Customers,UNITED KINGDOM,67,3,58,2010-10-10 12:51:00,2011-11-21 11:55:00,406
15646,157,5,784.81,3,4,3,Loyal Customers,UNITED KINGDOM,68,5,65,2010-10-25 13:06:00,2011-07-05 09:53:00,252
15647,414,1,169.0,1,1,1,Lost,UNITED KINGDOM,11,1,11,2010-10-20 15:09:00,2010-10-20 15:09:00,0
15648,203,2,639.5,2,2,3,At Risk,UNITED KINGDOM,24,2,23,2011-03-17 18:59:00,2011-05-19 15:53:00,62
15649,335,4,1660.35,2,3,4,At Risk,UNITED KINGDOM,11,4,8,2010-11-17 16:22:00,2011-01-07 13:34:00,50
15650,521,2,553.88,1,2,2,At Risk,UNITED KINGDOM,36,2,33,2010-03-21 11:46:00,2010-07-06 10:41:00,106
15651,36,5,1259.06,4,4,4,Champions,UNITED KINGDOM,60,5,52,2010-04-22 13:26:00,2011-11-03 08:41:00,559
15652,90,5,1405.94,3,4,4,Big Spenders,UNITED KINGDOM,102,5,93,2010-08-11 16:58:00,2011-09-09 14:22:00,393
15653,92,2,877.44,3,2,3,Potential Loyalists,UNITED KINGDOM,6,2,4,2011-08-16 09:50:00,2011-09-08 10:49:00,23
15654,8,2,922.53,5,2,3,Potential Loyalists,UNITED KINGDOM,21,2,15,2011-11-13 15:15:00,2011-11-30 13:08:00,16
15655,242,1,560.67,2,1,2,Lost,UNITED KINGDOM,34,1,34,2011-04-10 15:25:00,2011-04-10 15:25:00,0
15656,44,4,748.5,4,3,3,Loyal Customers,UNITED KINGDOM,47,4,46,2011-02-28 15:32:00,2011-10-25 14:56:00,238
15657,22,1,30.0,4,1,1,Potential Loyalists,UNITED KINGDOM,1,1,1,2011-11-17 12:19:00,2011-11-17 12:19:00,0
15658,189,8,2117.27,2,4,4,At Risk,UNITED KINGDOM,102,8,79,2009-12-03 11:19:00,2011-06-02 15:22:00,546
15659,43,3,532.49,4,3,2,Loyal Customers,UNITED KINGDOM,21,3,14,2010-02-24 13:32:00,2011-10-27 09:23:00,609
15660,24,15,2603.69,4,5,4,Champions,UNITED KINGDOM,151,15,73,2010-02-05 16:01:00,2011-11-14 16:58:00,647
15661,316,8,1215.95,2,4,4,At Risk,UNITED KINGDOM,44,8,27,2010-05-10 07:59:00,2011-01-26 13:56:00,261
15662,660,2,283.73,1,2,2,At Risk,UNITED KINGDOM,12,2,12,2009-12-01 13:49:00,2010-02-16 16:47:00,77
15663,105,1,138.14,3,1,1,Potential Loyalists,UNITED KINGDOM,9,1,9,2011-08-25 15:50:00,2011-08-25 15:50:00,0
15664,50,4,1231.53,4,3,4,Big Spenders,UNITED KINGDOM,69,4,53,2010-02-28 12:50:00,2011-10-20 10:57:00,598
15665,167,5,3987.07,3,4,5,Big Spenders,UNITED KINGDOM,286,5,163,2010-03-14 15:07:00,2011-06-24 14:57:00,466
15666,471,2,632.94,1,2,3,At Risk,UNITED KINGDOM,67,2,62,2010-08-01 15:41:00,2010-08-24 16:14:00,23
15667,39,1,301.32,4,1,2,Potential Loyalists,UNITED KINGDOM,13,1,13,2011-10-31 10:56:00,2011-10-31 10:56:00,0
15668,217,1,76.32,2,1,1,Lost,UNITED KINGDOM,1,1,1,2011-05-06 10:39:00,2011-05-06 10:39:00,0
15669,39,4,684.34,4,3,3,Loyal Customers,UNITED KINGDOM,33,4,31,2011-03-21 09:13:00,2011-10-30 16:03:00,223
15670,296,2,325.2,2,2,2,At Risk,UNITED KINGDOM,19,2,19,2010-06-01 15:34:00,2011-02-16 10:50:00,259
15671,18,7,2657.13,5,4,4,Champions,UNITED KINGDOM,78,7,52,2011-03-14 09:37:00,2011-11-21 12:43:00,252
15672,724,1,45.3,1,1,1,Lost,UNITED KINGDOM,3,1,3,2009-12-14 16:52:00,2009-12-14 16:52:00,0
15673,87,9,6204.32,3,5,5,Big Spenders,UNITED KINGDOM,268,9,177,2010-02-22 14:28:00,2011-09-12 16:12:00,567
15674,72,12,6613.52,3,5,5,Big Spenders,UNITED KINGDOM,350,12,261,2009-12-08 17:08:00,2011-09-27 15:17:00,657
15675,80,4,542.04,3,3,2,Loyal Customers,UNITED KINGDOM,35,4,32,2010-10-31 14:14:00,2011-09-19 13:48:00,322
15676,18,3,3435.76,5,3,5,Big Spenders,UNITED KINGDOM,202,3,191,2011-03-01 10:19:00,2011-11-21 12:40:00,265
15677,48,3,1305.63,4,3,4,Big Spenders,UNITED KINGDOM,72,3,63,2010-09-02 12:08:00,2011-10-21 15:36:00,414
15678,52,3,1825.94,4,3,4,Big Spenders,UNITED KINGDOM,92,3,77,2010-07-05 12:49:00,2011-10-18 09:25:00,469
15679,23,4,781.28,4,3,3,Loyal Customers,UNITED KINGDOM,110,4,98,2011-06-10 08:24:00,2011-11-15 16:19:00,158
15680,8,10,4028.69,5,5,5,Champions,UNITED KINGDOM,236,10,155,2009-12-02 12:15:00,2011-11-30 13:46:00,728
15681,24,14,2989.7,4,5,5,Champions,UNITED KINGDOM,88,14,48,2010-05-24 14:18:00,2011-11-14 16:30:00,539
15682,598,2,318.24,1,2,2,At Risk,UNITED KINGDOM,25,2,25,2010-01-21 14:37:00,2010-04-19 15:30:00,88
15683,116,2,524.54,3,2,2,Potential Loyalists,UNITED KINGDOM,26,2,25,2010-08-23 12:01:00,2011-08-14 12:56:00,356
15684,546,3,173.95,1,3,1,At Risk,UNITED KINGDOM,11,3,9,2009-12-04 16:13:00,2010-06-10 18:51:00,188
15685,449,1,55.98,1,1,1,Lost,UNITED KINGDOM,17,1,17,2010-09-15 13:43:00,2010-09-15 13:43:00,0
15686,419,1,90.0,1,1,1,Lost,UNITED KINGDOM,1,1,1,2010-10-15 13:50:00,2010-10-15 13:50:00,0
15687,8,9,2993.1,5,5,5,Champions,UNITED KINGDOM,166,9,119,2011-01-13 15:13:00,2011-12-01 08:33:00,321
15688,418,1,190.57,1,1,1,Lost,UNITED KINGDOM,27,1,26,2010-10-17 12:06:00,2010-10-17 12:06:00,0
15689,119,3,521.03,3,3,2,Loyal Customers,UNITED KINGDOM,24,3,20,2010-04-01 09:53:00,2011-08-12 09:37:00,497
15690,3,2,239.76,5,2,1,Potential Loyalists,UNITED KINGDOM,19,2,19,2011-08-31 11:40:00,2011-12-05 15:59:00,96
15691,251,4,571.3,2,3,2,At Risk,UNITED KINGDOM,14,4,12,2009-12-06 16:01:00,2011-04-01 15:13:00,480
15692,27,1,191.04,4,1,1,Potential Loyalists,UNITED KINGDOM,12,1,12,2011-11-11 14:12:00,2011-11-11 14:12:00,0
15693,658,1,37.5,1,1,1,Lost,UNITED KINGDOM,1,1,1,2010-02-18 14:37:00,2010-02-18 14:37:00,0
15694,0,23,9963.48,5,5,5,Champions,UNITED KINGDOM,142,23,54,2009-12-07 15:43:00,2011-12-09 09:44:00,731
15695,266,4,1131.04,2,3,3,At Risk,UNITED KINGDOM,59,4,55,2010-01-27 10:56:00,2011-03-18 08:32:00,414
15696,32,13,3881.22,4,5,5,Champions,UNITED KINGDOM,221,13,163,2010-01-24 14:36:00,2011-11-06 14:02:00,650
15697,689,1,246.75,1,1,1,Lost,UNITED KINGDOM,14,1,14,2010-01-19 09:10:00,2010-01-19 09:10:00,0
15698,623,1,46.2,1,1,1,Lost,UNITED KINGDOM,2,1,2,2010-03-25 17:38:00,2010-03-25 17:38:00,0
15699,17,1,309.65,5,1,2,Potential Loyalists,UNITED KINGDOM,18,1,18,2011-11-22 08:26:00,2011-11-22 08:26:00,0
15700,171,2,696.68,3,2,3,Potential Loyalists,UNITED KINGDOM,86,2,85,2011-06-19 15:36:00,2011-06-20 16:53:00,1
15701,1,4,1529.0,5,3,4,Big Spenders,UNITED KINGDOM,230,4,193,2011-08-21 12:36:00,2011-12-07 14:39:00,108
15702,475,2,140.39,1,2,1,At Risk,NIGERIA,30,2,30,2010-01-26 17:23:00,2010-08-20 14:50:00,205
15703,264,1,211.5,2,1,1,Lost,UNITED KINGDOM,5,1,5,2011-03-20 10:51:00,2011-03-20 10:51:00,0
15704,139,6,3734.66,3,4,5,Big Spenders,UNITED KINGDOM,204,6,129,2010-05-05 14:51:00,2011-07-22 13:35:00,442
15705,200,1,143.1,2,1,1,Lost,UNITED KINGDOM,6,1,6,2011-05-22 15:37:00,2011-05-22 15:37:00,0
15706,63,4,1060.56,3,3,3,Loyal Customers,UNITED KINGDOM,55,4,50,2011-08-15 14:32:00,2011-10-07 10:09:00,52
15707,34,4,916.98,4,3,3,Loyal Customers,UNITED KINGDOM,205,4,126,2011-09-14 14:19:00,2011-11-04 14:35:00,51
15708,40,9,3887.15,4,5,5,Champions,UNITED KINGDOM,337,9,135,2010-10-10 11:33:00,2011-10-30 10:54:00,384
15709,283,2,327.85,2,2,2,At Risk,UNITED KINGDOM,27,2,26,2010-04-29 18:31:00,2011-03-01 10:38:00,305
15710,416,1,898.87,1,1,3,Lost,UNITED KINGDOM,110,1,110,2010-10-18 17:05:00,2010-10-18 17:05:00,0
15711,556,2,420.25,1,2,2,At Risk,UNITED KINGDOM,25,2,25,2010-01-24 12:13:00,2010-06-01 12:14:00,128
15712,8,12,3472.41,5,5,5,Champions,UNITED KINGDOM,166,12,86,2009-12-01 11:17:00,2011-11-30 14:09:00,729
15713,142,4,839.64,3,3,3,Loyal Customers,UNITED KINGDOM,52,4,48,2009-12-16 09:41:00,2011-07-19 13:34:00,580
15714,11,5,783.96,5,4,3,Champions,UNITED KINGDOM,48,5,45,2010-06-02 12:08:00,2011-11-28 11:26:00,543
15715,555,5,658.02,1,4,3,At Risk,UNITED KINGDOM,38,5,33,2010-03-30 12:17:00,2010-06-02 09:56:00,63
15716,145,11,2482.74,3,5,4,Big Spenders,UNITED KINGDOM,285,11,187,2009-12-07 12:42:00,2011-07-17 11:59:00,586
15717,233,5,607.0,2,4,3,At Risk,UNITED KINGDOM,24,5,17,2010-04-26 10:41:00,2011-04-19 13:21:00,358
15718,539,1,293.79,1,1,2,Lost,UNITED KINGDOM,18,1,18,2010-06-17 16:20:00,2010-06-17 16:20:00,0
15719,32,31,10194.32,4,5,5,Champions,UNITED KINGDOM,1769,31,448,2009-12-01 12:47:00,2011-11-07 12:29:00,705
15720,23,2,739.22,4,2,3,Potential Loyalists,UNITED KINGDOM,153,2,152,2010-06-07 15:40:00,2011-11-15 14:48:00,525
15721,11,1,471.4,5,1,2,Potential Loyalists,UNITED KINGDOM,84,1,80,2011-11-28 12:14:00,2011-11-28 12:14:00,0
15722,35,11,5234.0,4,5,5,Champions,UNITED KINGDOM,178,11,91,2010-03-09 15:05:00,2011-11-04 11:43:00,604
15723,364,4,930.7,2,3,3,At Risk,UNITED KINGDOM,123,4,108,2010-05-14 12:55:00,2010-12-10 11:12:00,209
15724,200,3,310.85,2,3,2,At Risk,UNITED KINGDOM,17,3,17,2010-11-04 10:22:00,2011-05-22 14:40:00,199
15725,14,1,415.25,5,1,2,Potential Loyalists,UNITED KINGDOM,32,1,32,2011-11-24 14:51:00,2011-11-24 14:51:00,0
15726,389,1,321.91,2,1,2,Lost,UNITED KINGDOM,23,1,23,2010-11-14 16:12:00,2010-11-14 16:12:00,0
15727,16,15,9371.71,5,5,5,Champions,UNITED KINGDOM,685,15,426,2010-01-24 12:12:00,2011-11-23 12:36:00,668
15728,379,2,544.6,2,2,2,At Risk,UNITED KINGDOM,12,2,10,2010-09-21 14:46:00,2010-11-25 10:39:00,64
15729,212,3,192.55,2,3,1,At Risk,UNITED KINGDOM,11,3,10,2010-11-01 13:44:00,2011-05-11 12:36:00,190
